id,tag_name,photo_id
1642,angle,186
1643,font,186
1644,product,186
1645,brand,186
1646,yellow,187
1647,shoulder,187
1648,"picture frame",187
1649,mirror,187
1650,product,187
1651,neck,187
1652,rectangle,187
1653,photograph,188
1654,"black and white",188
1655,"monochrome photography",188
1656,monochrome,188
1657,"stock photography",188
1658,history,188
1659,"picture frame",188
1660,photograph,189
1661,"black and white",189
1662,"monochrome photography",189
1663,photography,189
1664,monochrome,189
1665,font,189
1666,"stock photography",189
1667,"product design",189
1668,shoe,189
1669,brand,189
1670,photograph,190
1671,"black and white",190
1672,"monochrome photography",190
1673,photography,190
1674,monochrome,190
1675,human,190
1676,"stock photography",190
1677,rectangle,190
1678,"picture frame",190
1679,font,190
1680,photograph,191
1681,"black and white",191
1682,text,191
1683,"monochrome photography",191
1684,monochrome,191
1685,"stock photography",191
1686,font,191
1687,"product design",191
1688,angle,191
1689,brand,191
1690,photograph,192
1691,"black and white",192
1692,text,192
1693,photography,192
1694,"monochrome photography",192
1695,monochrome,192
1696,"human behavior",192
1697,"stock photography",192
1698,angle,192
1699,font,192
1700,photograph,193
1701,text,193
1702,"black and white",193
1703,structure,193
1704,monochrome,193
1705,product,193
1706,font,193
1707,"product design",193
1708,history,193
1709,"monochrome photography",193
1710,photograph,194
1711,text,194
1712,"black and white",194
1713,"monochrome photography",194
1714,font,194
1715,monochrome,194
1716,"human behavior",194
1717,history,194
1718,"stock photography",194
1719,"picture frame",194
1720,photograph,195
1721,"black and white",195
1722,"monochrome photography",195
1723,"picture frame",195
1724,photography,195
1725,monochrome,195
1726,"product design",195
1727,"stock photography",195
1728,rectangle,195
1729,angle,195
1730,head,196
1731,forehead,196
1732,human,196
1733,ear,196
1734,neck,196
1735,"product design",196
1736,jaw,196
1737,"human behavior",196
1738,"picture frame",197
1739,water,197
1740,shore,197
1741,sea,197
1742,ocean,197
1743,rectangle,197
1744,calm,197
1745,sky,197
1746,wave,197
1747,horizon,197
1748,photograph,198
1749,"black and white",198
1750,photography,198
1751,"monochrome photography",198
1752,shoulder,198
1753,arm,198
1754,hand,198
1755,monochrome,198
1756,joint,198
1757,"product design",198
1758,photograph,199
1759,black,199
1760,"black and white",199
1761,"monochrome photography",199
1762,photography,199
1763,shoulder,199
1764,sitting,199
1765,monochrome,199
1766,arm,199
1767,joint,199
1768,photograph,200
1769,"black and white",200
1770,text,200
1771,"monochrome photography",200
1772,photography,200
1773,monochrome,200
1774,product,200
1775,"product design",200
1776,angle,200
1777,"stock photography",200
1778,photograph,201
1779,black,201
1780,"black and white",201
1781,"monochrome photography",201
1782,photography,201
1783,product,201
1784,monochrome,201
1785,sitting,201
1786,"product design",201
1787,product,201
1788,text,202
1789,"black and white",202
1790,rectangle,202
1791,product,202
1792,line,202
1793,"product design",202
1794,font,202
1795,design,202
1796,angle,202
1797,square,202
1798,artifact,203
1799,"product design",203
1800,ceramic,203
1801,black,204
1802,white,204
1803,photograph,204
1804,"black and white",204
1805,text,204
1806,"monochrome photography",204
1807,photography,204
1808,"picture frame",204
1809,monochrome,204
1810,font,204
1811,photograph,205
1812,"black and white",205
1813,text,205
1814,"monochrome photography",205
1815,photography,205
1816,snapshot,205
1817,monochrome,205
1818,"picture frame",205
1819,"stock photography",205
1820,angle,205
1821,photograph,206
1822,"black and white",206
1823,"monochrome photography",206
1824,photography,206
1825,snapshot,206
1826,monochrome,206
1827,"product design",206
1828,"stock photography",206
1829,"picture frame",206
1830,angle,206
1831,photograph,207
1832,"black and white",207
1833,"monochrome photography",207
1834,photography,207
1835,monochrome,207
1836,"stock photography",207
1837,landscape,207
1838,"picture frame",207
1839,angle,207
1840,sky,207
1841,"black and white",208
1842,"product design",208
1843,product,208
1844,"automotive lighting",208
1845,rectangle,208
1846,angle,208
1847,font,208
1848,monochrome,208
1849,"monochrome photography",208
1850,grass,209
1851,multimedia,209
1852,product,209
1853,technology,209
1854,"display device",209
1855,angle,209
1856,brand,209
1857,"motor vehicle",210
1858,car,210
1859,"black and white",210
1860,"automotive design",210
1861,structure,210
1862,"automotive exterior",210
1863,"product design",210
1864,product,210
1865,"vehicle door",210
1866,"monochrome photography",210
1867,"black and white",211
1868,product,211
1869,product,211
1870,"monochrome photography",211
1871,"product design",211
1872,monochrome,211
1873,angle,211
1874,technology,211
1875,multimedia,211
1876,rectangle,211
1877,"black and white",212
1878,"product design",212
1879,angle,212
1880,product,212
1881,font,212
1882,monochrome,212
1883,"hardware accessory",212
1884,rectangle,212
1885,"monochrome photography",212
1886,pink,213
1887,text,213
1888,purple,213
1889,violet,213
1890,magenta,213
1891,human,213
1892,product,213
1893,rectangle,213
1894,font,213
1895,brand,213
1896,"product design",214
1897,font,214
1898,angle,214
1899,rectangle,214
1900,product,214
1901,pattern,214
1902,furniture,215
1903,table,215
1904,"product design",215
1905,product,215
1906,angle,215
1907,wood,215
1908,rectangle,215
1909,green,216
1910,grass,216
1911,male,216
1912,product,216
1913,lawn,216
1914,leisure,216
1915,angle,216
1916,plant,216
1917,"stock photography",216
1918,text,217
1919,product,217
1920,product,217
1921,"product design",217
1922,"automotive exterior",217
1923,technology,217
1924,font,217
1925,brand,217
1926,multimedia,217
1927,angle,217
1928,text,218
1929,font,218
1930,gold,218
1931,brand,218
1932,"stock photography",218
1933,rectangle,218
1934,black,219
1935,"black and white",219
1936,text,219
1937,"monochrome photography",219
1938,monochrome,219
1939,font,219
1940,"product design",219
1941,rectangle,219
1942,angle,219
1943,brand,219
1944,text,220
1945,"black and white",220
1946,font,220
1947,monochrome,220
1948,"product design",220
1949,product,220
1950,"monochrome photography",220
1951,rectangle,220
1952,angle,220
1953,brand,220
1954,black,221
1955,photograph,221
1956,"black and white",221
1957,"monochrome photography",221
1958,monochrome,221
1959,"stock photography",221
1960,font,221
1961,pattern,221
1962,rectangle,221
1963,photograph,222
1964,"black and white",222
1965,text,222
1966,"monochrome photography",222
1967,photography,222
1968,"picture frame",222
1969,snapshot,222
1970,monochrome,222
1971,"stock photography",222
1972,"human behavior",222
1973,outerwear,223
1974,angle,223
1975,"stock photography",223
1976,"black and white",224
1977,product,224
1978,monochrome,224
1979,"monochrome photography",224
1980,"product design",224
1981,font,224
1982,"stock photography",224
1983,"black and white",225
1984,text,225
1985,"monochrome photography",225
1986,table,225
1987,furniture,225
1988,monochrome,225
1989,rectangle,225
1990,"product design",225
1991,angle,225
1992,"outdoor furniture",225
1993,white,226
1994,photograph,226
1995,"black and white",226
1996,text,226
1997,product,226
1998,"monochrome photography",226
1999,photography,226
2000,font,226
2001,monochrome,226
2002,"product design",226
2003,"product design",227
2004,rectangle,227
2005,angle,227
2006,comfort,227
2007,furniture,227
2008,"black and white",228
2009,product,228
2010,"product design",228
2011,angle,228
2012,rectangle,228
2013,furniture,228
2014,font,228
2015,monochrome,228
2016,brand,228
2017,"black and white",229
2018,architecture,229
2019,structure,229
2020,house,229
2021,"monochrome photography",229
2022,facade,229
2023,area,229
2024,monochrome,229
2025,line,229
2026,angle,229
2027,photograph,230
2028,"black and white",230
2029,photography,230
2030,product,230
2031,product,230
2032,"monochrome photography",230
2033,perfume,230
2034,"product design",230
2035,monochrome,230
2036,rectangle,230
2037,photograph,231
2038,"black and white",231
2039,eyewear,231
2040,"monochrome photography",231
2041,photography,231
2042,"vision care",231
2043,monochrome,231
2044,human,231
2045,glasses,231
2046,"stock photography",231
2047,photograph,232
2048,"black and white",232
2049,sitting,232
2050,photography,232
2051,"monochrome photography",232
2052,standing,232
2053,arm,232
2054,monochrome,232
2055,"stock photography",232
2056,"human behavior",232
2057,black,233
2058,"black and white",233
2059,"monochrome photography",233
2060,product,233
2061,"product design",233
2062,monochrome,233
2063,angle,233
2064,product,233
2065,brand,233
2066,font,233
2067,"black and white",234
2068,"product design",234
2069,product,234
2070,angle,234
2071,"automotive exterior",234
2072,rectangle,234
2073,table,234
2074,black,235
2075,"black and white",235
2076,"monochrome photography",235
2077,monochrome,235
2078,rectangle,235
2079,pattern,235
2080,angle,235
2081,font,235
2082,texture,235
2083,water,236
2084,reflection,236
2085,"water resources",236
2086,rectangle,236
2087,photograph,237
2088,"black and white",237
2089,standing,237
2090,shoulder,237
2091,"picture frame",237
2092,"monochrome photography",237
2093,joint,237
2094,human,237
2095,monochrome,237
2096,arm,237
2097,photograph,238
2098,black,238
2099,text,238
2100,"black and white",238
2101,photography,238
2102,"monochrome photography",238
2103,monochrome,238
2104,"product design",238
2105,arm,238
2106,font,238
2107,"black and white",239
2108,lighting,239
2109,"product design",239
2110,product,239
2111,angle,239
2112,rectangle,239
2113,"light fixture",239
2114,monochrome,239
2115,"plumbing fixture",239
2116,"black and white",240
2117,text,240
2118,"monochrome photography",240
2119,monochrome,240
2120,"product design",240
2121,product,240
2122,font,240
2123,angle,240
2124,rectangle,240
2125,"stock photography",240
2126,"black and white",241
2127,"product design",241
2128,"monochrome photography",241
2129,table,241
2130,monochrome,241
2131,angle,241
2132,rectangle,241
2133,product,241
2134,orange,242
2135,"product design",242
2136,font,242
2137,rectangle,242
2138,brand,242
2139,furniture,243
2140,table,243
2141,flooring,243
2142,"stock photography",243
2143,photograph,244
2144,"black and white",244
2145,photography,244
2146,"monochrome photography",244
2147,"picture frame",244
2148,gentleman,244
2149,monochrome,244
2150,rectangle,244
2151,"stock photography",244
2152,angle,244
2153,black,245
2154,"black and white",245
2155,text,245
2156,product,245
2157,"product design",245
2158,font,245
2159,design,245
2160,rectangle,245
2161,pattern,245
2162,angle,245
2163,angle,246
2164,roof,246
2165,arm,247
2166,"product design",247
2167,product,247
2168,angle,247
2169,photograph,248
2170,black,248
2171,"black and white",248
2172,text,248
2173,"monochrome photography",248
2174,photography,248
2175,monochrome,248
2176,"product design",248
2177,font,248
2178,angle,248
2179,text,249
2180,font,249
2181,rectangle,249
2182,brand,249
2183,lighting,250
2184,rectangle,250
2185,"product design",250
2186,angle,250
2187,square,250
2188,"picture frame",250
2189,rectangle,251
2190,pattern,251
2191,product,252
2192,product,252
2193,"product design",252
2194,machine,252
2195,angle,252
2196,brand,252
2197,black,253
2198,photograph,253
2199,"black and white",253
2200,text,253
2201,"monochrome photography",253
2202,table,253
2203,photography,253
2204,product,253
2205,monochrome,253
2206,"product design",253
2207,black,254
2208,"black and white",254
2209,"monochrome photography",254
2210,monochrome,254
2211,"product design",254
2212,font,254
2213,angle,254
2214,rectangle,254
2215,brand,254
2216,iron,255
2217,metal,255
2218,bicycle,255
2219,"product design",255
2220,"bicycle wheel",255
2221,"bicycle accessory",255
2222,product,255
2223,wheel,255
2224,"sports equipment",255
2225,font,255
2226,"product design",256
2227,product,256
2228,angle,256
2229,multimedia,256
2230,rectangle,256
2231,"product design",257
2232,multimedia,257
2233,angle,257
2234,product,257
2235,rectangle,257
2236,brand,257
2237,font,257
2238,footwear,258
2239,shoulder,258
2240,joint,258
2241,shoe,258
2242,arm,258
2243,sitting,258
2244,product,258
2245,"product design",258
2246,table,258
2247,angle,258
2248,shoulder,259
2249,grass,259
2250,neck,259
2251,angle,259
2252,"stock photography",259
2253,"picture frame",260
2254,window,260
2255,glass,260
2256,angle,260
2257,rectangle,260
2258,shelf,261
2259,"product design",261
2260,shelving,261
2261,angle,261
2262,rectangle,261
2263,furniture,261
2264,multimedia,261
2265,product,261
2266,blue,262
2267,text,262
2268,pattern,262
2269,design,262
2270,font,262
2271,product,262
2272,brand,262
2273,photograph,263
2274,text,263
2275,"black and white",263
2276,"monochrome photography",263
2277,monochrome,263
2278,"product design",263
2279,table,263
2280,angle,263
2281,"stock photography",263
2282,grass,264
2283,angle,264
2284,"product design",264
2285,product,264
2286,brand,264
2287,grass,265
2288,walkway,265
2289,line,265
2290,angle,265
2291,track,265
2292,"plumbing fixture",266
2293,"product design",266
2294,tap,266
2295,floor,266
2296,angle,266
2297,sink,266
2298,product,266
2299,tile,266
2300,"bathroom sink",266
2301,"toilet seat",266
2302,product,267
2303,bottle,267
2304,"glass bottle",267
