id,name,path,web_path,artist_id
120,2017_117.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_117.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_117.jpg,44
121,2017_118.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_118.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_118.jpg,44
122,2017_119.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_119.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_119.jpg,44
123,2017_120.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_120.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_120.jpg,44
124,2017_121.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_121.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_121.jpg,44
125,2017_122.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_122.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_122.jpg,44
126,2017_123.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_123.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_123.jpg,44
127,2017_124.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_124.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_124.jpg,44
128,2017_125.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_125.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_125.jpg,44
129,2017_126.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_126.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_126.jpg,44
130,2017_127.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_127.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_127.jpg,44
131,2017_128.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_128.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_128.jpg,44
132,2017_129.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_129.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_129.jpg,44
133,2017_130.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_130.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_130.jpg,44
134,2017_131.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_131.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_131.jpg,44
135,2017_132.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_132.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_132.jpg,44
136,2017_133.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_133.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_133.jpg,44
137,2017_134.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_134.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_134.jpg,44
138,2017_135.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_135.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_135.jpg,44
139,2017_136.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_136.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_136.jpg,44
140,2017_137.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_137.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_137.jpg,44
141,2017_138.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_138.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_138.jpg,44
142,2017_139.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_139.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_139.jpg,44
143,2017_140.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_140.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_140.jpg,44
144,2017_141.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_141.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_141.jpg,44
145,2017_142.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_142.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_142.jpg,44
146,2017_143.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_143.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_143.jpg,44
147,2017_144.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_144.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_144.jpg,44
148,2017_145.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_145.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_145.jpg,44
149,2017_146.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_146.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_146.jpg,44
150,2017_147.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_147.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_147.jpg,44
151,2017_148.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_148.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_148.jpg,44
152,2017_149.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_149.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_149.jpg,44
153,2017_151.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_151.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_151.jpg,44
154,2017_152.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_152.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_152.jpg,44
155,2017_153.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_153.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_153.jpg,44
156,2017_154.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_154.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_154.jpg,44
157,2017_155.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_155.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_155.jpg,44
